Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Fc-epsilon Receptor Signaling Pathway (GO:0038095)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	MAPK8
GO_Biological_Process_2023	Regulation Of Histone Acetylation (GO:0035065)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	BRCA1
GO_Biological_Process_2023	Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	HDAC6
GO_Biological_Process_2023	Acetylcholine Receptor Signaling Pathway (GO:0095500)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	CHRM2
GO_Biological_Process_2023	Cellular Response To Interferon-Beta (GO:0035458)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	CAMK2A
GO_Biological_Process_2023	Regulation Of Telomere Capping (GO:1904353)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	MAPK3
GO_Biological_Process_2023	Cellular Response To Topologically Incorrect Protein (GO:0035967)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	HDAC6
GO_Biological_Process_2023	Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	IL1B
GO_Biological_Process_2023	Vesicle Transport Along Microtubule (GO:0047496)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	HTT
GO_Biological_Process_2023	Membrane Protein Ectodomain Proteolysis (GO:0006509)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	PSEN1
GO_Biological_Process_2023	Modulation By Host Of Viral Process (GO:0044788)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	PITX3
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Nucleus (GO:1900181)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	GSK3B
GO_Biological_Process_2023	Platelet Dense Granule Organization (GO:0060155)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	DTNBP1
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	1/22	2.594012e-01	3.268147e-01	0	0	3.475838e+00	4.690224e+00	CALM2
GO_Biological_Process_2023	Granulocyte Chemotaxis (GO:0071621)	2/73	2.601990e-01	3.276580e-01	0	0	2.058537e+00	2.771426e+00	CXCL8;PDE4B
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	4/192	2.633107e-01	3.314127e-01	0	0	1.557176e+00	2.077928e+00	NRXN1;TNF;S100A10;TNFRSF1A
GO_Biological_Process_2023	Import Into Nucleus (GO:0051170)	2/74	2.652270e-01	3.336600e-01	0	0	2.029843e+00	2.693945e+00	STAT3;AKT1
GO_Biological_Process_2023	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	6/319	2.653594e-01	3.336620e-01	0	0	1.404497e+00	1.863304e+00	ATXN3;GSK3B;WFS1;ARRB2;BMAL1;CLOCK
GO_Biological_Process_2023	Epithelial Cell Differentiation (GO:0030855)	3/132	2.657340e-01	3.339683e-01	0	0	1.700798e+00	2.253999e+00	AKT1;FGFR2;VEGFA
GO_Biological_Process_2023	Negative Regulation Of Cell Motility (GO:2000146)	3/133	2.693952e-01	3.353297e-01	0	0	1.687629e+00	2.213454e+00	NGFR;SFRP1;DRD2
GO_Biological_Process_2023	Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	TGFB1
GO_Biological_Process_2023	Regulation Of Cholesterol Metabolic Process (GO:0090181)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	GNB3
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Organization (GO:1903053)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	AGT
GO_Biological_Process_2023	Artery Development (GO:0060840)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	VEGFA
GO_Biological_Process_2023	Bile Acid And Bile Salt Transport (GO:0015721)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	SLCO1C1
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	NR1D1
GO_Biological_Process_2023	Response To BMP (GO:0071772)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	SFRP1
GO_Biological_Process_2023	Diacylglycerol Metabolic Process (GO:0046339)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	DGKB
GO_Biological_Process_2023	Endocardial Cushion Development (GO:0003197)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	NOS3
GO_Biological_Process_2023	Glial Cell Development (GO:0021782)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	APP
GO_Biological_Process_2023	Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	CMKLR1
GO_Biological_Process_2023	Negative Regulation Of Neuron Differentiation (GO:0045665)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	GSK3B
GO_Biological_Process_2023	Positive Regulation Of Lamellipodium Assembly (GO:0010592)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	RAC1
GO_Biological_Process_2023	Positive Regulation Of Protein Targeting To Membrane (GO:0090314)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	PRNP
GO_Biological_Process_2023	Potassium Ion Homeostasis (GO:0055075)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	ATP1A3
GO_Biological_Process_2023	Protein N-linked Glycosylation Via Asparagine (GO:0018279)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	ALG8
GO_Biological_Process_2023	Regulation Of T Cell Migration (GO:2000404)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	APP
GO_Biological_Process_2023	Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	VEGFA
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Hypertrophy (GO:0010611)	1/23	2.694473e-01	3.353297e-01	0	0	3.317677e+00	4.350743e+00	IGF1
GO_Biological_Process_2023	Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	2/75	2.702550e-01	3.361708e-01	0	0	2.001935e+00	2.619311e+00	GAP43;RAC1
GO_Biological_Process_2023	Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	3/134	2.730621e-01	3.394970e-01	0	0	1.674661e+00	2.173804e+00	PDE4D;BCL2;PDE4B
GO_Biological_Process_2023	Regulation Of Ras Protein Signal Transduction (GO:0046578)	2/76	2.752822e-01	3.420904e-01	0	0	1.974781e+00	2.547387e+00	IGF1;NGF
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	GRIN2B
GO_Biological_Process_2023	Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	GPX1
GO_Biological_Process_2023	Regulation Of Supramolecular Fiber Organization (GO:1902903)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	GPX1
GO_Biological_Process_2023	Dicarboxylic Acid Transport (GO:0006835)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	SLC1A1
GO_Biological_Process_2023	Gliogenesis (GO:0042063)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	RELN
GO_Biological_Process_2023	Lipid Translocation (GO:0034204)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	ABCB1
GO_Biological_Process_2023	mRNA Polyadenylation (GO:0006378)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	APP
GO_Biological_Process_2023	Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	PRNP
GO_Biological_Process_2023	Negative Regulation Of Ossification (GO:0030279)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	SFRP1
GO_Biological_Process_2023	Outflow Tract Septum Morphogenesis (GO:0003148)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	FGFR2
GO_Biological_Process_2023	Positive Regulation Of ERBB Signaling Pathway (GO:1901186)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	AGT
GO_Biological_Process_2023	Regulation Of AMPA Receptor Activity (GO:2000311)	1/24	2.793577e-01	3.451367e-01	0	0	3.173269e+00	4.046750e+00	RELN
GO_Biological_Process_2023	Neutrophil Migration (GO:1990266)	2/77	2.803076e-01	3.459750e-01	0	0	1.948352e+00	2.478046e+00	CXCL8;PDE4B
GO_Biological_Process_2023	Positive Regulation Of JNK Cascade (GO:0046330)	2/77	2.803076e-01	3.459750e-01	0	0	1.948352e+00	2.478046e+00	APP;IL1B
GO_Biological_Process_2023	Protein Localization To Plasma Membrane (GO:0072659)	3/137	2.840933e-01	3.504779e-01	0	0	1.636918e+00	2.059984e+00	TNF;S100A10;TNFRSF1A
GO_Biological_Process_2023	DNA-templated Transcription (GO:0006351)	4/199	2.843084e-01	3.505737e-01	0	0	1.500739e+00	1.887474e+00	DEAF1;TWNK;ARRB2;ATF4
GO_Biological_Process_2023	Cellular Response To Nutrient Levels (GO:0031669)	2/78	2.853304e-01	3.513242e-01	0	0	1.922618e+00	2.411170e+00	SFRP1;CARTPT
GO_Biological_Process_2023	Long-Chain Fatty Acid Metabolic Process (GO:0001676)	2/78	2.853304e-01	3.513242e-01	0	0	1.922618e+00	2.411170e+00	GPX1;CYP2C19
GO_Biological_Process_2023	Regulation Of TOR Signaling (GO:0032006)	2/78	2.853304e-01	3.513242e-01	0	0	1.922618e+00	2.411170e+00	LEP;BMAL1
GO_Biological_Process_2023	ATP Biosynthetic Process (GO:0006754)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	TGFB1
GO_Biological_Process_2023	RNA Polyadenylation (GO:0043631)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	APP
GO_Biological_Process_2023	Regulation Of Hippo Signaling (GO:0035330)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	WWC1
GO_Biological_Process_2023	Regulation Of Keratinocyte Proliferation (GO:0010837)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	FGFR2
GO_Biological_Process_2023	Regulation Of Lysosomal Lumen pH (GO:0035751)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	GRN
GO_Biological_Process_2023	Regulation Of Monocyte Chemotaxis (GO:0090025)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	DUSP1
GO_Biological_Process_2023	Regulation Of Myelination (GO:0031641)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	TNFRSF1B
GO_Biological_Process_2023	Regulation Of Platelet Aggregation (GO:0090330)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	IL6
GO_Biological_Process_2023	Regulation Of Postsynapse Organization (GO:0099175)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	HOMER1
GO_Biological_Process_2023	Regulation Of Protein Processing (GO:0070613)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	PRNP
GO_Biological_Process_2023	Regulation Of Synapse Organization (GO:0050807)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	TNF
GO_Biological_Process_2023	Secretory Granule Organization (GO:0033363)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	DTNBP1
GO_Biological_Process_2023	Sodium Ion Homeostasis (GO:0055078)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	ATP1A3
GO_Biological_Process_2023	Long-Chain Fatty Acid Biosynthetic Process (GO:0042759)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	GSTM1
GO_Biological_Process_2023	Myotube Differentiation (GO:0014902)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	IGF1
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	BCL2
GO_Biological_Process_2023	Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	BRCA1
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Membrane (GO:1905476)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	TGFB1
GO_Biological_Process_2023	Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	WFS1
GO_Biological_Process_2023	Negative Regulation Of Response To Wounding (GO:1903035)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	STAT3
GO_Biological_Process_2023	Negative Regulation Of Stress Fiber Assembly (GO:0051497)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	STMN1
GO_Biological_Process_2023	Osteoclast Differentiation (GO:0030316)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	GLO1
GO_Biological_Process_2023	Phosphatidylethanolamine Metabolic Process (GO:0046337)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	PLA2G2A
GO_Biological_Process_2023	Positive Regulation Of T Cell Migration (GO:2000406)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	APP
GO_Biological_Process_2023	Positive Regulation Of Peptidase Activity (GO:0010952)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	GRN
GO_Biological_Process_2023	Regulation Of B Cell Activation (GO:0050864)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	IL6
GO_Biological_Process_2023	Regulation Of Cell Size (GO:0008361)	1/25	2.891341e-01	3.514261e-01	0	0	3.040895e+00	3.773339e+00	RAC1
GO_Biological_Process_2023	Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	2/79	2.903497e-01	3.522320e-01	0	0	1.897552e+00	2.346645e+00	CDKN2A;AKT1
GO_Biological_Process_2023	Cellular Response To UV (GO:0034644)	2/79	2.903497e-01	3.522320e-01	0	0	1.897552e+00	2.346645e+00	MC1R;ATF4
GO_Biological_Process_2023	Positive Regulation Of Endocytosis (GO:0045807)	2/79	2.903497e-01	3.522320e-01	0	0	1.897552e+00	2.346645e+00	IL1B;TNF
GO_Biological_Process_2023	Protein Import Into Nucleus (GO:0006606)	2/79	2.903497e-01	3.522320e-01	0	0	1.897552e+00	2.346645e+00	STAT3;AKT1
GO_Biological_Process_2023	Proteolysis (GO:0006508)	6/330	2.908095e-01	3.526220e-01	0	0	1.356045e+00	1.674833e+00	DPP4;RNF123;ACE;FOLH1;REN;PSEN1
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	2/80	2.953647e-01	3.579753e-01	0	0	1.873129e+00	2.284364e+00	CAMK2A;AQP4
GO_Biological_Process_2023	Fc Receptor Signaling Pathway (GO:0038093)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	MAPK8
GO_Biological_Process_2023	L-amino Acid Transport (GO:0015807)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	SLC1A1
GO_Biological_Process_2023	Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	BRCA1
GO_Biological_Process_2023	Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	RAC1
GO_Biological_Process_2023	Cardiac Muscle Cell Development (GO:0055013)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	VEGFA
GO_Biological_Process_2023	Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	SLC18A2
GO_Biological_Process_2023	Cell-Cell Adhesion Mediated By Cadherin (GO:0044331)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	CDH13
GO_Biological_Process_2023	Telomere Maintenance Via Telomere Lengthening (GO:0010833)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	MRE11
GO_Biological_Process_2023	Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	IL1B
GO_Biological_Process_2023	Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	IGF1
GO_Biological_Process_2023	Negative Regulation Of Protein Polymerization (GO:0032272)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	STMN1
GO_Biological_Process_2023	Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	MRE11
GO_Biological_Process_2023	Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	STAT3
GO_Biological_Process_2023	Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	RAC1
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	TGFB1
GO_Biological_Process_2023	Protein Export From Nucleus (GO:0006611)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	TGFB1
GO_Biological_Process_2023	Protein Targeting To Lysosome (GO:0006622)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	M6PR
GO_Biological_Process_2023	Regulation Of Actin Filament Bundle Assembly (GO:0032231)	1/26	2.987784e-01	3.590409e-01	0	0	2.919111e+00	3.526441e+00	RAC1
GO_Biological_Process_2023	Histone Modification (GO:0016570)	2/81	3.003747e-01	3.607892e-01	0	0	1.849325e+00	2.224229e+00	HDAC5;HDAC6
GO_Biological_Process_2023	Protein Localization To Cell Periphery (GO:1990778)	3/142	3.025561e-01	3.632383e-01	0	0	1.577633e+00	1.886043e+00	TNF;S100A10;TNFRSF1A
GO_Biological_Process_2023	Regulation Of Immunoglobulin Production (GO:0002637)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	IL6
GO_Biological_Process_2023	Activation Of Phospholipase C Activity (GO:0007202)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	HTR2A
GO_Biological_Process_2023	Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	STMN1
GO_Biological_Process_2023	Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	P2RX7
GO_Biological_Process_2023	Cellular Response To Acid Chemical (GO:0071229)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	VEGFA
GO_Biological_Process_2023	Dorsal/Ventral Pattern Formation (GO:0009953)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	SFRP1
GO_Biological_Process_2023	Microtubule Polymerization Or Depolymerization (GO:0031109)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	STMN1
GO_Biological_Process_2023	Myeloid Cell Development (GO:0061515)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	APP
GO_Biological_Process_2023	Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	HDAC9
GO_Biological_Process_2023	Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	IL1B
GO_Biological_Process_2023	Peptide Cross-Linking (GO:0018149)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	FGFR1
GO_Biological_Process_2023	Positive Regulation Of Immune System Process (GO:0002684)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	VEGFA
GO_Biological_Process_2023	Regulation Of SMAD Protein Signal Transduction (GO:0060390)	1/27	3.082923e-01	3.678733e-01	0	0	2.806695e+00	3.302658e+00	TGFB1
GO_Biological_Process_2023	Regulation Of Cell Division (GO:0051302)	2/83	3.103761e-01	3.701867e-01	0	0	1.803479e+00	2.110017e+00	CALM2;FGFR2
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	5/275	3.170954e-01	3.762554e-01	0	0	1.354706e+00	1.555952e+00	P2RX7;CDH13;RAC1;DISC1;HDAC6
GO_Biological_Process_2023	Regulation Of Chemotaxis (GO:0050920)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	TGFB1
GO_Biological_Process_2023	Regulation Of Lipid Biosynthetic Process (GO:0046890)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	CREB1
GO_Biological_Process_2023	Apoptotic Cell Clearance (GO:0043277)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	RAC1
GO_Biological_Process_2023	Regulation Of Protein Targeting To Membrane (GO:0090313)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	PRNP
GO_Biological_Process_2023	Regulation Of Protein Transport (GO:0051223)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	TNF
GO_Biological_Process_2023	Establishment Of Endothelial Barrier (GO:0061028)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	PDE4D
GO_Biological_Process_2023	Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	VEGFA
GO_Biological_Process_2023	Membrane Fusion (GO:0061025)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	DPP4
GO_Biological_Process_2023	Mucosal Immune Response (GO:0002385)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	NOS2
GO_Biological_Process_2023	Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	STMN1
GO_Biological_Process_2023	Negative Regulation Of Type II Interferon Production (GO:0032689)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	PRNP
GO_Biological_Process_2023	Negative Regulation Of Wound Healing (GO:0061045)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	TNF
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Proliferation (GO:0048146)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	IGF1
GO_Biological_Process_2023	Protein Depolymerization (GO:0051261)	1/28	3.176776e-01	3.762554e-01	0	0	2.702606e+00	3.099128e+00	STMN1
GO_Biological_Process_2023	Epidermis Development (GO:0008544)	2/85	3.203481e-01	3.787147e-01	0	0	1.759842e+00	2.003311e+00	ATP2A2;FGFR2
GO_Biological_Process_2023	Establishment Of Protein Localization To Organelle (GO:0072594)	2/85	3.203481e-01	3.787147e-01	0	0	1.759842e+00	2.003311e+00	STAT3;AKT1
GO_Biological_Process_2023	Mitotic Spindle Organization (GO:0007052)	2/85	3.203481e-01	3.787147e-01	0	0	1.759842e+00	2.003311e+00	ARHGEF10;STMN1
GO_Biological_Process_2023	Positive Regulation Of Amide Metabolic Process (GO:0034250)	2/85	3.203481e-01	3.787147e-01	0	0	1.759842e+00	2.003311e+00	IL6;TNF
GO_Biological_Process_2023	Vesicle-Mediated Transport (GO:0016192)	7/411	3.236319e-01	3.824196e-01	0	0	1.268330e+00	1.430864e+00	APP;SNAP25;PRKCI;DPYSL2;M6PR;CPLX1;S100A10
GO_Biological_Process_2023	Negative Regulation Of Angiogenesis (GO:0016525)	2/86	3.253213e-01	3.827763e-01	0	0	1.738803e+00	1.952575e+00	NRG1;TNF
GO_Biological_Process_2023	Regulation Of Establishment Of Planar Polarity (GO:0090175)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	RAC1
GO_Biological_Process_2023	JNK Cascade (GO:0007254)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	MAPK8
GO_Biological_Process_2023	Alpha-Amino Acid Catabolic Process (GO:1901606)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	IDO1
GO_Biological_Process_2023	Regulation Of Muscle Contraction (GO:0006937)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	CHRM2
GO_Biological_Process_2023	Carbohydrate Derivative Biosynthetic Process (GO:1901137)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	ALG8
GO_Biological_Process_2023	Cardiac Muscle Cell Action Potential (GO:0086001)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	CACNA1C
GO_Biological_Process_2023	Regulation Of Striated Muscle Contraction (GO:0006942)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	CALM2
GO_Biological_Process_2023	Chondrocyte Differentiation (GO:0002062)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	TGFB1
GO_Biological_Process_2023	Response To Interferon-Beta (GO:0035456)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	CAMK2A
GO_Biological_Process_2023	Defense Response To Fungus (GO:0050832)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	NRG1
GO_Biological_Process_2023	Establishment Of Mitotic Spindle Orientation (GO:0000132)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	HTT
GO_Biological_Process_2023	Vacuolar Acidification (GO:0007035)	1/29	3.269360e-01	3.827763e-01	0	0	2.605952e+00	2.913431e+00	GRN
